_id,Taxable Year,Zip Code,State,City,County,Returns,California AGI,Total Tax Liability
1232,2022,93639,CA,Madera,Madera,393,"17,125,799","543,371"
1233,2022,93640,CA,Mendota,Fresno,"5,733","164,738,711","1,689,385"
1234,2022,93641,CA,Miramonte,Fresno,122,"7,793,163","296,552"
1235,2022,93643,CA,North Fork,Madera,"1,241","84,922,444","3,174,581"
1236,2022,93644,CA,Oakhurst,Madera,"3,523","231,472,736","7,948,538"
1237,2022,93645,CA,O Neals,Madera,139,"14,384,147","580,418"
1238,2022,93646,CA,Orange Cove,Fresno,"3,872","139,699,773","2,103,855"
1239,2022,93647,CA,Orosi,Tulare,"4,100","140,650,242","1,811,583"
1240,2022,93648,CA,Parlier,Fresno,"5,810","214,482,737","2,613,337"
1241,2022,93649,CA,Piedra,Fresno,49,"4,440,824","130,786"
1242,2022,93650,CA,Fresno,Fresno,"1,594","92,179,253","3,133,819"
1243,2022,93651,CA,Prather,Fresno,777,"81,057,701","3,551,215"
1244,2022,93652,CA,Raisin,Fresno,254,"10,364,703","204,239"
1245,2022,93653,CA,Raymond,Madera,423,"29,112,934","938,979"
1246,2022,93654,CA,Reedley,Fresno,"12,483","653,426,677","16,462,779"
1247,2022,93656,CA,Riverdale,Fresno,"2,346","112,039,390","2,588,334"
1248,2022,93657,CA,Sanger,Fresno,"15,305","970,945,117","27,240,968"
1249,2022,93660,CA,San Joaquin,Fresno,"1,601","57,623,782","585,472"
1250,2022,93661,CA,Santa Rita Park,Merced,34,"2,251,851","57,107"
1251,2022,93662,CA,Selma,Fresno,"12,422","584,034,808","13,705,015"
1252,2022,93664,CA,Shaver Lake,Fresno,241,"32,895,150","1,453,007"
1253,2022,93665,CA,South Dos Palos,Merced,195,"8,834,062","225,963"
1254,2022,93666,CA,Sultana,Tulare,312,"13,847,989","353,521"
1255,2022,93667,CA,Tollhouse,Fresno,906,"63,430,646","1,919,142"
1256,2022,93668,CA,Tranquillity,Fresno,404,"36,667,352","2,185,019"
1257,2022,93669,CA,Wishon,Madera,97,"5,371,303","186,850"
1258,2022,93670,CA,Yettem,Tulare,63,"2,844,952","87,493"
1259,2022,93673,CA,Traver,Tulare,399,"13,424,117","144,157"
1260,2022,93675,CA,Squaw Valley,Fresno,"1,336","82,965,800","2,281,296"
1261,2022,93701,CA,Fresno,Fresno,"3,527","110,441,498","1,261,466"
1262,2022,93702,CA,Fresno,Fresno,"15,654","523,887,823","5,817,184"
1263,2022,93703,CA,Fresno,Fresno,"12,279","458,704,003","5,903,725"
1264,2022,93704,CA,Fresno,Fresno,"12,129","903,248,444","32,637,145"
1265,2022,93705,CA,Fresno,Fresno,"14,261","602,325,839","10,838,401"
1266,2022,93706,CA,Fresno,Fresno,"13,258","523,597,138","10,343,321"
1267,2022,93707,CA,Fresno,Fresno,37,"2,222,616","77,272"
1268,2022,93708,CA,Fresno,Fresno,24,"1,948,425","88,737"
1269,2022,93709,CA,Fresno,Fresno,23,"1,067,980","21,946"
1270,2022,93710,CA,Fresno,Fresno,"12,568","701,283,868","19,638,978"
1271,2022,93711,CA,Fresno,Fresno,"17,678","2,516,645,726","119,980,248"
1272,2022,93712,CA,Fresno,Fresno,36,"3,345,160","185,006"
1273,2022,93714,CA,Fresno,Fresno,27,"4,699,648","248,345"
1274,2022,93715,CA,Fresno,Fresno,27,"1,590,505","50,885"
1275,2022,93716,CA,Fresno,Fresno,17,"1,210,194","53,319"
1276,2022,93717,CA,Fresno,Fresno,20,"2,733,311","273,075"
1277,2022,93718,CA,Fresno,Fresno,13,"934,315","28,795"
1278,2022,93720,CA,Fresno,Fresno,"21,577","2,124,389,373","91,574,141"
1279,2022,93721,CA,Fresno,Fresno,"1,331","74,034,210","2,725,840"
1280,2022,93722,CA,Fresno,Fresno,"35,922","2,054,596,816","51,767,169"
1281,2022,93723,CA,Fresno,Fresno,"6,012","432,029,253","14,434,118"
1282,2022,93725,CA,Fresno,Fresno,"9,963","427,561,027","7,520,664"
1283,2022,93726,CA,Fresno,Fresno,"16,796","708,605,679","12,508,547"
1284,2022,93727,CA,Fresno,Fresno,"34,054","1,994,416,071","50,779,001"
1285,2022,93728,CA,Fresno,Fresno,"6,353","275,807,285","5,898,341"
1286,2022,93729,CA,Fresno,Fresno,730,"114,514,479","6,942,457"
1287,2022,93730,CA,Fresno,Fresno,"6,323","1,267,428,630","70,626,714"
1288,2022,93737,CA,Fresno,Fresno,"3,179","293,583,766","11,038,814"
1289,2022,93740,CA,Fresno,Fresno,16,"506,424","12,625"
1290,2022,93744,CA,Fresno,Fresno,168,"11,256,908","453,735"
1291,2022,93745,CA,Fresno,Fresno,170,"11,123,412","398,582"
1292,2022,93747,CA,Fresno,Fresno,248,"42,151,549","1,621,314"
1293,2022,93755,CA,Fresno,Fresno,272,"74,618,593","4,585,076"
1294,2022,93771,CA,Fresno,Fresno,39,"2,534,634","72,205"
1295,2022,93772,CA,Fresno,Fresno,26,"1,820,248","65,399"
1296,2022,93773,CA,Fresno,Fresno,44,"1,644,656","28,575"
1297,2022,93774,CA,Fresno,Fresno,53,"2,501,380","85,615"
1298,2022,93775,CA,Fresno,Fresno,31,"5,112,071","182,208"
1299,2022,93776,CA,Fresno,Fresno,28,"16,980,565","778,183"
1300,2022,93777,CA,Fresno,Fresno,30,"3,481,744","189,165"
1301,2022,93778,CA,Fresno,Fresno,29,"1,919,539","69,035"
1302,2022,93779,CA,Fresno,Fresno,39,"1,566,088","60,889"
1303,2022,93790,CA,Fresno,Fresno,81,"3,335,945","83,262"
1304,2022,93791,CA,Fresno,Fresno,35,"4,836,865","380,339"
1305,2022,93792,CA,Fresno,Fresno,18,"1,376,107","71,721"
1306,2022,93793,CA,Fresno,Fresno,18,"1,194,832","41,167"
1307,2022,93794,CA,Fresno,Fresno,64,"6,544,833","495,752"
1308,2022,93901,CA,Salinas,Monterey,"12,116","894,684,412","31,176,245"
1309,2022,93902,CA,Salinas,Monterey,637,"58,453,059","2,020,572"
1310,2022,93905,CA,Salinas,Monterey,"25,688","1,127,196,484","18,290,767"
1311,2022,93906,CA,Salinas,Monterey,"26,506","1,529,215,998","37,705,200"
1312,2022,93907,CA,Salinas,Monterey,"9,964","814,900,396","28,764,130"
1313,2022,93908,CA,Salinas,Monterey,"5,916","1,205,946,788","75,372,696"
1314,2022,93912,CA,Salinas,Monterey,"1,671","145,269,448","3,441,361"
1315,2022,93915,CA,Salinas,Monterey,"1,219","46,120,547","541,354"
1316,2022,93920,CA,Big Sur,Monterey,619,"47,937,523","2,117,347"
1317,2022,93921,CA,Carmel By The Sea,Monterey,"1,809","400,287,984","27,715,167"
1318,2022,93922,CA,Carmel,Monterey,853,"121,059,585","7,499,745"
1319,2022,93923,CA,Carmel,Monterey,"5,256","1,348,552,183","86,884,251"
1320,2022,93924,CA,Carmel Valley,Monterey,"2,963","494,178,330","29,377,348"
1321,2022,93925,CA,Chualar,Monterey,751,"41,906,879","962,127"
1322,2022,93926,CA,Gonzales,Monterey,"4,023","227,310,183","5,028,070"
1323,2022,93927,CA,Greenfield,Monterey,"7,747","383,518,083","7,589,954"
1324,2022,93928,CA,Jolon,Monterey,88,"7,191,350","207,075"
1325,2022,93930,CA,King City,Monterey,"6,609","372,703,350","9,034,546"
1326,2022,93932,CA,Lockwood,Monterey,260,"23,985,826","969,807"
1327,2022,93933,CA,Marina,Monterey,"12,135","987,999,835","38,248,886"
1328,2022,93940,CA,Monterey,Monterey,"13,597","1,680,955,422","87,686,594"
1329,2022,93942,CA,Monterey,Monterey,657,"69,641,826","3,861,777"
1330,2022,93943,CA,Monterey,Monterey,30,"3,059,783","112,307"
1331,2022,93944,CA,Monterey,Monterey,188,"6,524,707","144,966"
1332,2022,93950,CA,Pacific Grove,Monterey,"7,073","860,979,262","43,748,293"
1333,2022,93953,CA,Pebble Beach,Monterey,"2,049","951,297,637","78,174,819"
1334,2022,93954,CA,San Lucas,Monterey,113,"7,276,895","319,142"
1335,2022,93955,CA,Seaside,Monterey,"13,626","908,174,000","32,036,144"
1336,2022,93960,CA,Soledad,Monterey,"8,206","470,248,172","11,285,548"
1337,2022,93962,CA,Spreckels,Monterey,399,"61,587,059","2,887,653"
1338,2022,94002,CA,Belmont,San Mateo,"12,891","3,328,006,387","241,024,937"
1339,2022,94005,CA,Brisbane,San Mateo,"2,384","384,590,288","23,195,098"
1340,2022,94010,CA,Burlingame,San Mateo,"20,325","10,323,177,346","833,864,413"
1341,2022,94011,CA,Burlingame,San Mateo,388,"109,796,171","7,997,416"
1342,2022,94014,CA,Daly City,San Mateo,"22,983","1,821,672,551","70,588,932"
1343,2022,94015,CA,Daly City,San Mateo,"30,559","2,704,549,597","115,609,956"
1344,2022,94016,CA,Daly City,San Mateo,44,"2,712,040","77,076"
1345,2022,94017,CA,Daly City,San Mateo,276,"24,111,128","1,180,771"
1346,2022,94018,CA,El Granada,San Mateo,"1,729","310,533,742","19,054,807"
1347,2022,94019,CA,Half Moon Bay,San Mateo,"7,577","1,503,584,343","105,884,835"
1348,2022,94020,CA,La Honda,San Mateo,679,"108,435,103","6,196,705"
1349,2022,94021,CA,Loma Mar,San Mateo,87,"14,182,708","890,607"
1350,2022,94022,CA,Los Altos,Santa Clara,"9,613","8,419,055,744","762,151,709"
1351,2022,94023,CA,Los Altos,Santa Clara,383,"696,663,876","49,703,648"
1352,2022,94024,CA,Los Altos,Santa Clara,"10,837","6,465,917,424","566,336,035"
1353,2022,94025,CA,Menlo Park,San Mateo,"19,219","8,614,244,891","712,775,371"
1354,2022,94026,CA,Menlo Park,San Mateo,473,"321,653,527","32,628,399"
1355,2022,94027,CA,Atherton,San Mateo,"3,018","5,057,831,636","473,007,337"
1356,2022,94028,CA,Portola Valley,San Mateo,"3,234","3,193,248,099","297,299,332"
1357,2022,94030,CA,Millbrae,San Mateo,"11,367","1,926,687,330","119,709,727"
1358,2022,94035,CA,Mountain View,Santa Clara,41,"4,648,057","245,369"
1359,2022,94037,CA,Montara,San Mateo,"1,341","263,183,995","17,002,392"
1360,2022,94038,CA,Moss Beach,San Mateo,"1,420","204,193,162","11,329,440"
1361,2022,94039,CA,Mountain View,Santa Clara,268,"41,768,889","2,452,671"
1362,2022,94040,CA,Mountain View,Santa Clara,"17,995","4,660,260,009","355,366,710"
1363,2022,94041,CA,Mountain View,Santa Clara,"7,797","2,175,179,266","147,903,312"
1364,2022,94042,CA,Mountain View,Santa Clara,350,"60,486,191","3,737,747"
1365,2022,94043,CA,Mountain View,Santa Clara,"15,760","3,703,056,432","262,188,401"
1366,2022,94044,CA,Pacifica,San Mateo,"18,296","2,604,693,036","147,715,726"
1367,2022,94060,CA,Pescadero,San Mateo,714,"56,377,010","2,316,694"
1368,2022,94061,CA,Redwood City,San Mateo,"16,572","3,408,949,588","244,361,713"
1369,2022,94062,CA,Redwood City,San Mateo,"12,573","6,887,096,666","529,092,992"
1370,2022,94063,CA,Redwood City,San Mateo,"15,496","1,850,834,779","105,006,293"
1371,2022,94064,CA,Redwood City,San Mateo,309,"35,633,787","1,722,574"
1372,2022,94065,CA,Redwood City,San Mateo,"5,928","1,719,163,772","128,036,258"
1373,2022,94066,CA,San Bruno,San Mateo,"21,489","2,465,746,067","124,461,428"
1374,2022,94070,CA,San Carlos,San Mateo,"15,107","4,885,596,552","363,486,600"
1375,2022,94074,CA,San Gregorio,San Mateo,112,"27,202,051","1,578,019"
1376,2022,94080,CA,South San Francisco,San Mateo,"32,462","3,520,581,543","165,487,032"
1377,2022,94083,CA,South San Francisco,San Mateo,244,"35,466,144","1,633,074"
1378,2022,94085,CA,Sunnyvale,Santa Clara,"12,967","2,376,687,348","156,627,634"
1379,2022,94086,CA,Sunnyvale,Santa Clara,"24,410","4,948,956,733","338,776,833"
1380,2022,94087,CA,Sunnyvale,Santa Clara,"25,920","6,890,420,804","507,595,656"
1381,2022,94088,CA,Sunnyvale,Santa Clara,334,"48,170,862","3,003,752"
1382,2022,94089,CA,Sunnyvale,Santa Clara,"12,160","1,781,663,854","108,933,468"
1383,2022,94102,CA,San Francisco,San Francisco,"14,256","1,793,479,335","114,693,012"
1384,2022,94103,CA,San Francisco,San Francisco,"17,668","2,534,500,821","166,242,088"
1385,2022,94104,CA,San Francisco,San Francisco,738,"1,681,991,076","150,627,840"
1386,2022,94105,CA,San Francisco,San Francisco,"8,253","3,178,608,146","237,472,939"
1387,2022,94107,CA,San Francisco,San Francisco,"17,357","4,015,917,919","292,554,762"
1388,2022,94108,CA,San Francisco,San Francisco,"6,209","818,055,361","46,661,744"
1389,2022,94109,CA,San Francisco,San Francisco,"28,695","4,923,646,894","334,018,932"
1390,2022,94110,CA,San Francisco,San Francisco,"33,420","6,020,318,886","427,893,842"
1391,2022,94111,CA,San Francisco,San Francisco,"2,866","1,435,811,806","80,184,542"
1392,2022,94112,CA,San Francisco,San Francisco,"39,602","3,391,894,716","152,222,839"
1393,2022,94114,CA,San Francisco,San Francisco,"18,182","6,451,297,542","481,041,841"
1394,2022,94115,CA,San Francisco,San Francisco,"17,722","5,899,706,471","407,462,522"
1395,2022,94116,CA,San Francisco,San Francisco,"21,676","3,194,227,659","191,966,368"
1396,2022,94117,CA,San Francisco,San Francisco,"20,216","4,681,650,606","354,335,859"
1397,2022,94118,CA,San Francisco,San Francisco,"19,001","6,842,952,843","456,506,891"
1398,2022,94119,CA,San Francisco,San Francisco,308,"618,896,497","22,021,489"
1399,2022,94120,CA,San Francisco,San Francisco,17,"21,895,756","2,347,605"
1400,2022,94121,CA,San Francisco,San Francisco,"20,806","4,029,383,175","242,205,745"
1401,2022,94122,CA,San Francisco,San Francisco,"28,540","4,029,316,665","241,100,768"
1402,2022,94123,CA,San Francisco,San Francisco,"14,079","5,671,529,638","450,779,962"
1403,2022,94124,CA,San Francisco,San Francisco,"17,320","1,200,010,203","45,515,338"
1404,2022,94125,CA,San Francisco,San Francisco,19,"1,556,591","54,457"
1405,2022,94126,CA,San Francisco,San Francisco,114,"45,424,958","2,766,045"
1406,2022,94127,CA,San Francisco,San Francisco,"9,790","2,682,715,296","184,221,892"
1407,2022,94128,CA,San Francisco,San Mateo,125,"10,145,625","462,663"
1408,2022,94129,CA,San Francisco,San Francisco,"1,666","911,219,433","71,594,817"
1409,2022,94130,CA,San Francisco,San Francisco,855,"49,587,189","1,854,488"
1410,2022,94131,CA,San Francisco,San Francisco,"14,480","4,012,000,278","298,501,184"
1411,2022,94132,CA,San Francisco,San Francisco,"12,005","1,365,634,199","73,101,752"
1412,2022,94133,CA,San Francisco,San Francisco,"12,827","2,102,134,958","138,854,155"
1413,2022,94134,CA,San Francisco,San Francisco,"20,661","1,526,020,798","60,846,067"
1414,2022,94140,CA,San Francisco,San Francisco,232,"20,175,321","1,023,471"
1415,2022,94141,CA,San Francisco,San Francisco,251,"17,931,692","849,548"
1416,2022,94142,CA,San Francisco,San Francisco,209,"12,718,252","495,938"
1417,2022,94146,CA,San Francisco,San Francisco,104,"17,569,303","1,210,754"
1418,2022,94147,CA,San Francisco,San Francisco,205,"130,783,072","14,700,574"
1419,2022,94158,CA,San Francisco,San Francisco,"5,325","1,225,197,084","89,986,071"
1420,2022,94159,CA,San Francisco,San Francisco,154,"24,176,519","1,577,525"
1421,2022,94164,CA,San Francisco,San Francisco,166,"17,692,910","1,209,519"
1422,2022,94172,CA,San Francisco,San Francisco,47,"3,332,968","167,245"
1423,2022,94188,CA,San Francisco,San Francisco,328,"160,859,604","6,360,361"
1424,2022,94203,CA,Sacramento,Sacramento,46,"3,773,618","176,894"
1425,2022,94240,CA,Sacramento,Sacramento,24,"1,162,664","13,443"
1426,2022,94250,CA,Sacramento,Sacramento,27,"2,350,480","79,853"
1427,2022,94301,CA,Palo Alto,Santa Clara,"7,987","6,999,935,770","561,811,528"
1428,2022,94302,CA,Palo Alto,Santa Clara,248,"70,949,544","5,721,207"
1429,2022,94303,CA,Palo Alto,Santa Clara,"20,255","4,549,177,584","341,537,181"
1430,2022,94304,CA,Palo Alto,Santa Clara,"1,953","3,058,235,038","241,419,669"
1431,2022,94305,CA,Stanford,Santa Clara,"4,390","842,609,254","58,768,010"
1432,2022,94306,CA,Palo Alto,Santa Clara,"13,319","4,880,830,267","404,550,398"
1433,2022,94309,CA,Palo Alto,Santa Clara,177,"31,657,017","2,094,340"
1434,2022,94401,CA,San Mateo,San Mateo,"16,243","2,179,766,802","129,263,971"
1435,2022,94402,CA,San Mateo,San Mateo,"13,195","4,413,474,382","308,410,046"
1436,2022,94403,CA,San Mateo,San Mateo,"21,417","4,183,758,809","284,069,504"
1437,2022,94404,CA,San Mateo,San Mateo,"17,430","3,891,409,080","261,632,219"
1438,2022,94501,CA,Alameda,Alameda,"29,904","4,020,807,577","226,230,102"
1439,2022,94502,CA,Alameda,Alameda,"6,767","1,203,810,116","71,911,743"
1440,2022,94503,CA,American Canyon,Napa,"10,181","851,988,084","30,589,929"
1441,2022,94505,CA,Discovery Bay,Alameda,"6,968","930,782,664","46,294,998"
1442,2022,94506,CA,Danville,Contra Costa,"11,018","3,727,054,471","269,945,836"
1443,2022,94507,CA,Alamo,Contra Costa,"7,262","3,290,900,349","245,189,004"
1444,2022,94508,CA,Angwin,Napa,"1,128","128,913,256","5,589,935"
1445,2022,94509,CA,Antioch,Contra Costa,"28,653","1,764,684,402","48,195,114"
1446,2022,94510,CA,Benicia,Solano,"13,151","1,615,761,064","80,050,515"
1447,2022,94511,CA,Bethel Island,Contra Costa,983,"85,784,954","3,959,650"
1448,2022,94512,CA,Birds Landing,Solano,36,"3,972,361","154,894"
1449,2022,94513,CA,Brentwood,Contra Costa,"30,195","3,475,192,023","157,445,206"
1450,2022,94514,CA,Byron,Contra Costa,510,"58,469,718","2,274,222"
1451,2022,94515,CA,Calistoga,Napa,"3,208","378,962,631","19,133,603"
1452,2022,94516,CA,Canyon,Contra Costa,120,"8,452,408","285,534"
1453,2022,94517,CA,Clayton,Contra Costa,"6,074","1,077,787,577","53,227,513"
1454,2022,94518,CA,Concord,Contra Costa,"12,581","1,336,298,388","62,435,309"
1455,2022,94519,CA,Concord,Contra Costa,"8,711","794,055,035","32,171,596"
1456,2022,94520,CA,Concord,Contra Costa,"15,823","1,185,628,599","36,314,704"
1457,2022,94521,CA,Concord,Contra Costa,"19,905","2,176,640,943","99,185,825"
1458,2022,94522,CA,Concord,Contra Costa,212,"22,649,174","1,446,965"
1459,2022,94523,CA,Pleasant Hill,Contra Costa,"16,501","2,215,250,910","116,032,591"
1460,2022,94524,CA,Concord,Contra Costa,329,"25,268,166","1,052,766"
1461,2022,94525,CA,Crockett,Contra Costa,"1,586","142,845,096","6,133,264"
1462,2022,94526,CA,Danville,Contra Costa,"15,706","4,476,311,004","306,116,354"
1463,2022,94528,CA,Diablo,Contra Costa,488,"424,280,230","31,009,375"
1464,2022,94530,CA,El Cerrito,Contra Costa,"12,963","1,701,993,647","90,221,123"
1465,2022,94531,CA,Antioch,Contra Costa,"21,723","1,763,458,069","62,034,575"
1466,2022,94533,CA,Fairfield,Solano,"33,448","2,292,412,625","69,259,817"
1467,2022,94534,CA,Fairfield,Solano,"19,255","2,279,901,068","103,187,714"
1468,2022,94535,CA,Travis Afb,Solano,836,"37,535,394","516,338"
1469,2022,94536,CA,Fremont,Alameda,"31,599","5,138,044,596","306,110,374"
1470,2022,94537,CA,Fremont,Alameda,366,"39,816,355","1,695,255"
1471,2022,94538,CA,Fremont,Alameda,"31,199","4,219,014,229","231,297,007"
1472,2022,94539,CA,Fremont,Alameda,"24,810","7,040,281,779","513,318,612"
1473,2022,94540,CA,Hayward,Alameda,288,"24,731,453","1,084,330"
1474,2022,94541,CA,Hayward,Alameda,"29,576","2,305,756,737","84,700,516"
1475,2022,94542,CA,Hayward,Alameda,"6,722","1,072,798,427","65,952,921"
1476,2022,94543,CA,Hayward,Alameda,95,"4,610,529","190,850"
1477,2022,94544,CA,Hayward,Alameda,"35,298","2,759,513,662","102,745,787"
1478,2022,94545,CA,Hayward,Alameda,"15,893","1,440,609,702","60,496,646"
1479,2022,94546,CA,Castro Valley,Alameda,"21,582","2,507,260,070","125,354,435"
1480,2022,94547,CA,Hercules,Contra Costa,"12,607","1,285,915,265","54,067,074"
1481,2022,94548,CA,Knightsen,Contra Costa,313,"33,738,264","1,253,388"
1482,2022,94549,CA,Lafayette,Contra Costa,"13,066","4,914,210,569","355,439,451"
1483,2022,94550,CA,Livermore,Alameda,"22,798","4,030,991,512","234,673,363"
1484,2022,94551,CA,Livermore,Alameda,"19,432","2,502,719,473","125,363,749"
1485,2022,94552,CA,Castro Valley,Alameda,"6,911","1,293,744,416","79,741,210"
1486,2022,94553,CA,Martinez,Contra Costa,"23,349","2,597,496,088","119,070,550"
1487,2022,94555,CA,Fremont,Alameda,"15,547","3,105,787,979","201,423,152"
1488,2022,94556,CA,Moraga,Contra Costa,"7,034","2,048,767,727","144,546,497"
1489,2022,94557,CA,Hayward,Alameda,88,"6,207,924","239,353"
1490,2022,94558,CA,Napa,Napa,"30,798","3,711,871,314","185,678,781"
1491,2022,94559,CA,Napa,Napa,"12,768","1,328,514,202","62,074,209"
1492,2022,94560,CA,Newark,Alameda,"23,360","3,349,475,696","189,076,912"
1493,2022,94561,CA,Oakley,Contra Costa,"20,356","1,818,518,223","65,415,861"
1494,2022,94562,CA,Oakville,Napa,87,"71,894,991","4,949,508"
1495,2022,94563,CA,Orinda,Contra Costa,"8,876","4,092,290,240","321,805,627"
1496,2022,94564,CA,Pinole,Contra Costa,"9,341","806,777,657","31,324,845"
1497,2022,94565,CA,Pittsburg,Contra Costa,"42,729","2,791,660,789","81,654,388"
1498,2022,94566,CA,Pleasanton,Alameda,"20,235","5,674,516,465","382,419,718"
1499,2022,94567,CA,Pope Valley,Napa,286,"1,024,789,832","106,520,105"
1500,2022,94568,CA,Dublin,Alameda,"29,184","6,145,895,353","384,496,381"
1501,2022,94569,CA,Port Costa,Contra Costa,109,"10,279,313","462,201"
1502,2022,94570,CA,Moraga,Contra Costa,121,"45,290,915","3,721,689"
1503,2022,94571,CA,Rio Vista,Solano,"5,453","406,626,000","14,512,095"
1504,2022,94572,CA,Rodeo,Contra Costa,"4,202","311,041,072","10,136,945"
1505,2022,94573,CA,Rutherford,Napa,225,"170,414,942","4,392,839"
1506,2022,94574,CA,Saint Helena,Napa,"3,520","1,044,486,714","70,944,031"
1507,2022,94575,CA,Moraga,Contra Costa,34,"1,958,978","74,776"
1508,2022,94576,CA,Deer Park,Napa,69,"20,112,059","1,936,585"
1509,2022,94577,CA,San Leandro,Alameda,"23,127","2,018,348,073","84,306,834"
1510,2022,94578,CA,San Leandro,Alameda,"18,131","1,239,353,044","42,028,341"
1511,2022,94579,CA,San Leandro,Alameda,"11,001","841,509,676","31,121,268"
1512,2022,94580,CA,San Lorenzo,Alameda,"14,227","1,090,367,106","38,211,537"
1513,2022,94581,CA,Napa,Napa,386,"155,778,275","7,074,808"
1514,2022,94582,CA,Pleasanton,Alameda,"19,693","4,956,158,096","322,105,484"
1515,2022,94583,CA,San Ramon,Contra Costa,"18,212","4,324,723,251","244,987,954"
1516,2022,94585,CA,Suisun City,Solano,"13,346","910,371,654","26,603,146"
1517,2022,94586,CA,Sunol,Alameda,484,"102,959,744","6,925,571"
1518,2022,94587,CA,Union City,Alameda,"33,082","3,807,406,106","193,071,086"
1519,2022,94588,CA,Pleasanton,Alameda,"15,754","3,415,766,391","219,717,012"
1520,2022,94589,CA,Vallejo,Solano,"13,782","811,657,042","20,730,184"
1521,2022,94590,CA,Vallejo,Solano,"15,682","1,040,791,661","32,785,605"
1522,2022,94591,CA,Vallejo,Solano,"26,019","2,076,724,757","75,087,899"
1523,2022,94592,CA,Vallejo,Solano,413,"49,480,985","2,374,100"
1524,2022,94595,CA,Walnut Creek,Contra Costa,"9,809","1,519,745,535","88,640,121"
1525,2022,94596,CA,Walnut Creek,Contra Costa,"11,252","2,050,787,825","119,416,013"
1526,2022,94597,CA,Walnut Creek,Contra Costa,"11,420","1,615,893,102","91,240,170"
1527,2022,94598,CA,Walnut Creek,Contra Costa,"13,037","2,851,051,636","174,326,474"
1528,2022,94599,CA,Yountville,Napa,"1,238","203,519,143","14,368,278"
1529,2022,94601,CA,Oakland,Alameda,"20,723","1,112,808,854","36,715,478"
1530,2022,94602,CA,Oakland,Alameda,"13,539","1,862,651,352","103,602,451"
1531,2022,94603,CA,Oakland,Alameda,"14,591","817,002,650","19,438,625"
1532,2022,94604,CA,Oakland,Alameda,521,"38,471,175","1,783,985"
1533,2022,94605,CA,Oakland,Alameda,"18,578","1,794,768,458","82,634,247"
1534,2022,94606,CA,Oakland,Alameda,"16,469","1,119,254,598","46,800,184"
1535,2022,94607,CA,Oakland,Alameda,"12,652","1,215,313,581","64,444,732"
1536,2022,94608,CA,Emeryville,Alameda,"15,093","1,767,245,811","95,925,902"
1537,2022,94609,CA,Oakland,Alameda,"11,211","1,349,429,327","77,869,345"
1538,2022,94610,CA,Oakland,Alameda,"15,846","2,945,807,452","191,639,742"
1539,2022,94611,CA,Oakland,Alameda,"19,764","5,949,123,278","445,430,567"
1540,2022,94612,CA,Oakland,Alameda,"9,533","1,094,993,151","64,521,884"
1541,2022,94613,CA,Oakland,Alameda,22,"1,914,885","74,186"
1542,2022,94614,CA,Oakland,Alameda,109,"8,019,787","305,596"
1543,2022,94618,CA,Oakland,Alameda,"8,198","2,352,512,343","166,443,845"
1544,2022,94619,CA,Oakland,Alameda,"11,196","1,496,840,846","80,059,877"
1545,2022,94620,CA,Piedmont,Alameda,125,"15,695,119","881,923"
1546,2022,94621,CA,Oakland,Alameda,"12,683","624,763,334","13,710,805"
1547,2022,94623,CA,Oakland,Alameda,225,"18,708,158","921,626"
1548,2022,94624,CA,Oakland,Alameda,42,"2,599,485","74,811"
1549,2022,94661,CA,Oakland,Alameda,63,"12,241,841","768,672"
1550,2022,94662,CA,Emeryville,Alameda,245,"41,906,668","3,628,042"
1551,2022,94701,CA,Berkeley,Alameda,109,"10,730,755","519,292"
1552,2022,94702,CA,Berkeley,Alameda,"8,066","1,027,908,699","57,358,400"
1553,2022,94703,CA,Berkeley,Alameda,"9,234","1,123,811,745","63,080,879"
1554,2022,94704,CA,Berkeley,Alameda,"5,712","445,466,254","23,088,128"
1555,2022,94705,CA,Berkeley,Alameda,"6,781","2,537,104,387","201,392,767"
1556,2022,94706,CA,Albany,Alameda,"9,026","1,252,865,396","67,871,061"
1557,2022,94707,CA,Berkeley,Alameda,"6,553","1,765,025,343","114,002,666"
1558,2022,94708,CA,Berkeley,Alameda,"5,604","1,417,548,449","91,183,887"
1559,2022,94709,CA,Berkeley,Alameda,"4,688","603,928,075","36,787,102"
1560,2022,94710,CA,Berkeley,Alameda,"3,799","476,409,772","27,243,529"
1561,2022,94712,CA,Berkeley,Alameda,62,"6,395,365","278,876"
1562,2022,94720,CA,Berkeley,Alameda,176,"6,001,719","180,708"
1563,2022,94801,CA,Richmond,Contra Costa,"13,088","809,505,291","25,414,723"
1564,2022,94802,CA,Richmond,Contra Costa,167,"9,802,070","240,229"
1565,2022,94803,CA,El Sobrante,Contra Costa,"12,153","1,073,046,098","42,675,878"
1566,2022,94804,CA,Richmond,Contra Costa,"19,523","1,406,076,534","50,478,512"
1567,2022,94805,CA,Richmond,Contra Costa,"6,868","621,735,443","27,303,838"
1568,2022,94806,CA,San Pablo,Contra Costa,"27,322","1,697,416,370","47,468,471"
1569,2022,94807,CA,Richmond,Contra Costa,135,"24,283,514","1,022,717"
1570,2022,94820,CA,El Sobrante,Contra Costa,271,"21,397,637","863,748"
1571,2022,94901,CA,San Rafael,Marin,"18,449","3,323,055,920","198,626,264"
1572,2022,94903,CA,San Rafael,Marin,"14,135","2,411,771,937","137,147,340"
