index,ZIP,County,ZIP Code Population,EV Count in Zip,ZEV Sales in County,County Population
1256,93428,san luis obispo,6269.0,275.0,2102,"281,639"
1257,93429,santa barbara,129.0,,3027,"441,257"
1258,93430,san luis obispo,3257.0,125.0,2102,"281,639"
1259,93432,san luis obispo,1229.0,36.0,2102,"281,639"
1260,93433,san luis obispo,12684.0,283.0,2102,"281,639"
1261,93434,santa barbara,8451.0,77.0,3027,"441,257"
1262,93435,san luis obispo,,1.0,2102,"281,639"
1263,93436,santa barbara,55834.0,666.0,3027,"441,257"
1264,93437,santa barbara,3688.0,84.0,3027,"441,257"
1265,93438,santa barbara,,6.0,3027,"441,257"
1266,93440,santa barbara,896.0,47.0,3027,"441,257"
1267,93441,santa barbara,990.0,63.0,3027,"441,257"
1268,93442,san luis obispo,11336.0,360.0,2102,"281,639"
1269,93443,san luis obispo,,7.0,2102,"281,639"
1270,93444,san luis obispo,21495.0,768.0,2102,"281,639"
1271,93445,san luis obispo,6812.0,95.0,2102,"281,639"
1272,93446,san luis obispo,45859.0,931.0,2102,"281,639"
1273,93447,san luis obispo,,24.0,2102,"281,639"
1274,93448,san luis obispo,,14.0,2102,"281,639"
1275,93449,san luis obispo,8024.0,495.0,2102,"281,639"
1276,93450,monterey,740.0,2.0,2078,"430,723"
1277,93451,san luis obispo,5007.0,61.0,2102,"281,639"
1278,93451,monterey,5007.0,61.0,2078,"430,723"
1279,93452,san luis obispo,301.0,6.0,2102,"281,639"
1280,93453,san luis obispo,2003.0,57.0,2102,"281,639"
1281,93454,santa barbara,41710.0,348.0,3027,"441,257"
1282,93454,san luis obispo,41710.0,348.0,2102,"281,639"
1283,93455,santa barbara,44350.0,908.0,3027,"441,257"
1284,93456,santa barbara,,15.0,3027,"441,257"
1285,93457,santa barbara,,6.0,3027,"441,257"
1286,93458,santa barbara,59126.0,291.0,3027,"441,257"
1287,93458,san luis obispo,59126.0,291.0,2102,"281,639"
1288,93460,santa barbara,6425.0,227.0,3027,"441,257"
1289,93461,san luis obispo,1353.0,13.0,2102,"281,639"
1290,93461,kern,1353.0,13.0,2917,"913,820"
1291,93463,santa barbara,8099.0,338.0,3027,"441,257"
1292,93464,santa barbara,,5.0,3027,"441,257"
1293,93465,san luis obispo,10248.0,374.0,2102,"281,639"
1294,93475,san luis obispo,,,2102,"281,639"
1295,93483,san luis obispo,,8.0,2102,"281,639"
1296,93501,kern,5944.0,47.0,2917,"913,820"
1297,93502,kern,,1.0,2917,"913,820"
1298,93504,kern,,11.0,2917,"913,820"
1299,93505,kern,14767.0,128.0,2917,"913,820"
1300,93510,los angeles,7562.0,257.0,125196,"9,663,345"
1301,93512,mono,297.0,1.0,54,"13,066"
1302,93513,inyo,1525.0,16.0,47,"18,527"
1303,93514,inyo,14961.0,176.0,47,"18,527"
1304,93514,mono,14961.0,176.0,54,"13,066"
1305,93515,inyo,,2.0,47,"18,527"
1306,93516,kern,2742.0,13.0,2917,"913,820"
1307,93516,san bernardino,2742.0,13.0,16021,"2,195,611"
1308,93517,mono,513.0,10.0,54,"13,066"
1309,93518,kern,1115.0,10.0,2917,"913,820"
1310,93522,inyo,74.0,1.0,47,"18,527"
1311,93523,kern,3681.0,56.0,2917,"913,820"
1312,93524,kern,63.0,,2917,"913,820"
1313,93526,inyo,912.0,10.0,47,"18,527"
1314,93527,kern,1801.0,17.0,2917,"913,820"
1315,93527,tulare,1801.0,17.0,986,"479,468"
1316,93527,inyo,1801.0,17.0,47,"18,527"
1317,93528,kern,77.0,,2917,"913,820"
1318,93529,mono,209.0,11.0,54,"13,066"
1319,93530,inyo,21.0,,47,"18,527"
1320,93531,kern,497.0,28.0,2917,"913,820"
1321,93532,los angeles,2762.0,70.0,125196,"9,663,345"
1322,93534,los angeles,42290.0,469.0,125196,"9,663,345"
1323,93535,los angeles,80478.0,808.0,125196,"9,663,345"
1324,93536,los angeles,72013.0,1655.0,125196,"9,663,345"
1325,93536,kern,72013.0,1655.0,2917,"913,820"
1326,93539,los angeles,,7.0,125196,"9,663,345"
1327,93541,mono,889.0,9.0,54,"13,066"
1328,93543,los angeles,12217.0,101.0,125196,"9,663,345"
1329,93544,los angeles,1201.0,18.0,125196,"9,663,345"
1330,93545,inyo,1394.0,32.0,47,"18,527"
1331,93546,mono,8803.0,150.0,54,"13,066"
1332,93546,inyo,8803.0,150.0,47,"18,527"
1333,93549,inyo,244.0,1.0,47,"18,527"
1334,93550,los angeles,79929.0,786.0,125196,"9,663,345"
1335,93551,los angeles,54956.0,1861.0,125196,"9,663,345"
1336,93552,los angeles,43903.0,681.0,125196,"9,663,345"
1337,93553,los angeles,1349.0,39.0,125196,"9,663,345"
1338,93554,kern,102.0,1.0,2917,"913,820"
1339,93555,kern,33629.0,352.0,2917,"913,820"
1340,93555,san bernardino,33629.0,352.0,16021,"2,195,611"
1341,93556,kern,,3.0,2917,"913,820"
1342,93560,kern,21537.0,280.0,2917,"913,820"
1343,93560,los angeles,21537.0,280.0,125196,"9,663,345"
1344,93561,kern,31179.0,512.0,2917,"913,820"
1345,93562,san bernardino,1822.0,10.0,16021,"2,195,611"
1346,93563,los angeles,218.0,2.0,125196,"9,663,345"
1347,93581,kern,3447.0,14.0,2917,"913,820"
1348,93584,los angeles,,4.0,125196,"9,663,345"
1349,93586,los angeles,,,125196,"9,663,345"
1350,93590,los angeles,,5.0,125196,"9,663,345"
1351,93591,los angeles,7531.0,59.0,125196,"9,663,345"
1352,93592,san bernardino,,1.0,16021,"2,195,611"
1353,93599,los angeles,,1.0,125196,"9,663,345"
1354,93601,madera,1248.0,22.0,451,"162,858"
1355,93601,mariposa,1248.0,22.0,40,"16,919"
1356,93602,fresno,3091.0,33.0,3969,"1,017,162"
1357,93602,madera,3091.0,33.0,451,"162,858"
1358,93603,tulare,177.0,2.0,986,"479,468"
1359,93603,fresno,177.0,2.0,3969,"1,017,162"
1360,93604,madera,518.0,11.0,451,"162,858"
1361,93605,fresno,83.0,7.0,3969,"1,017,162"
1362,93606,fresno,1031.0,2.0,3969,"1,017,162"
1363,93608,fresno,879.0,2.0,3969,"1,017,162"
1364,93609,fresno,5071.0,46.0,3969,"1,017,162"
1365,93610,madera,24088.0,176.0,451,"162,858"
1366,93610,merced,24088.0,176.0,734,"291,920"
1367,93611,fresno,46631.0,1118.0,3969,"1,017,162"
1368,93612,fresno,37790.0,315.0,3969,"1,017,162"
1369,93613,fresno,,15.0,3969,"1,017,162"
1370,93614,madera,11144.0,174.0,451,"162,858"
1371,93615,tulare,5665.0,9.0,986,"479,468"
1372,93616,fresno,2173.0,25.0,3969,"1,017,162"
1373,93618,tulare,32223.0,170.0,986,"479,468"
1374,93618,fresno,32223.0,170.0,3969,"1,017,162"
1375,93619,fresno,53381.0,2296.0,3969,"1,017,162"
1376,93620,merced,10173.0,60.0,734,"291,920"
1377,93620,fresno,10173.0,60.0,3969,"1,017,162"
1378,93620,madera,10173.0,60.0,451,"162,858"
1379,93621,fresno,345.0,7.0,3969,"1,017,162"
1380,93622,fresno,9683.0,64.0,3969,"1,017,162"
1381,93622,madera,9683.0,64.0,451,"162,858"
1382,93622,merced,9683.0,64.0,734,"291,920"
1383,93623,mariposa,4.0,1.0,40,"16,919"
1384,93624,fresno,764.0,2.0,3969,"1,017,162"
1385,93625,fresno,8889.0,156.0,3969,"1,017,162"
1386,93626,fresno,3039.0,126.0,3969,"1,017,162"
1387,93626,madera,3039.0,126.0,451,"162,858"
1388,93627,fresno,295.0,,3969,"1,017,162"
1389,93628,fresno,397.0,,3969,"1,017,162"
1390,93630,fresno,21352.0,141.0,3969,"1,017,162"
1391,93630,madera,21352.0,141.0,451,"162,858"
1392,93631,fresno,16656.0,223.0,3969,"1,017,162"
1393,93631,tulare,16656.0,223.0,986,"479,468"
1394,93631,kings,16656.0,223.0,314,"152,682"
1395,93633,tulare,32.0,,986,"479,468"
1396,93634,fresno,25.0,,3969,"1,017,162"
1397,93635,merced,49232.0,636.0,734,"291,920"
1398,93636,madera,14777.0,572.0,451,"162,858"
1399,93637,madera,42278.0,372.0,451,"162,858"
1400,93638,madera,51502.0,232.0,451,"162,858"
1401,93639,madera,,8.0,451,"162,858"
1402,93640,fresno,14507.0,36.0,3969,"1,017,162"
1403,93641,fresno,271.0,4.0,3969,"1,017,162"
1404,93641,tulare,271.0,4.0,986,"479,468"
1405,93642,fresno,,,3969,"1,017,162"
1406,93643,madera,2778.0,36.0,451,"162,858"
1407,93644,madera,6490.0,91.0,451,"162,858"
1408,93645,madera,1082.0,5.0,451,"162,858"
1409,93646,fresno,10047.0,28.0,3969,"1,017,162"
1410,93646,tulare,10047.0,28.0,986,"479,468"
1411,93647,tulare,11370.0,37.0,986,"479,468"
1412,93647,fresno,11370.0,37.0,3969,"1,017,162"
1413,93648,fresno,15108.0,56.0,3969,"1,017,162"
1414,93649,fresno,,3.0,3969,"1,017,162"
1415,93650,fresno,2969.0,93.0,3969,"1,017,162"
1416,93651,fresno,1441.0,29.0,3969,"1,017,162"
1417,93652,fresno,314.0,1.0,3969,"1,017,162"
1418,93653,madera,1314.0,21.0,451,"162,858"
1419,93653,mariposa,1314.0,21.0,40,"16,919"
1420,93654,fresno,31905.0,229.0,3969,"1,017,162"
1421,93654,tulare,31905.0,229.0,986,"479,468"
1422,93656,fresno,6224.0,25.0,3969,"1,017,162"
1423,93656,kings,6224.0,25.0,314,"152,682"
1424,93657,fresno,36536.0,389.0,3969,"1,017,162"
1425,93660,fresno,4062.0,21.0,3969,"1,017,162"
1426,93661,merced,,,734,"291,920"
1427,93662,fresno,29499.0,187.0,3969,"1,017,162"
1428,93664,fresno,328.0,7.0,3969,"1,017,162"
1429,93665,merced,422.0,,734,"291,920"
1430,93666,tulare,696.0,3.0,986,"479,468"
1431,93667,fresno,2118.0,17.0,3969,"1,017,162"
1432,93668,fresno,806.0,4.0,3969,"1,017,162"
1433,93669,madera,297.0,,451,"162,858"
1434,93670,tulare,106.0,,986,"479,468"
1435,93673,tulare,354.0,2.0,986,"479,468"
1436,93675,fresno,3739.0,30.0,3969,"1,017,162"
1437,93675,tulare,3739.0,30.0,986,"479,468"
1438,93701,fresno,10258.0,46.0,3969,"1,017,162"
1439,93702,fresno,45241.0,165.0,3969,"1,017,162"
1440,93703,fresno,34166.0,114.0,3969,"1,017,162"
1441,93704,fresno,29172.0,456.0,3969,"1,017,162"
1442,93705,fresno,37940.0,183.0,3969,"1,017,162"
1443,93706,fresno,40635.0,178.0,3969,"1,017,162"
1444,93707,fresno,,,3969,"1,017,162"
1445,93708,fresno,,,3969,"1,017,162"
1446,93709,fresno,,,3969,"1,017,162"
1447,93710,fresno,32579.0,338.0,3969,"1,017,162"
1448,93711,fresno,39360.0,964.0,3969,"1,017,162"
1449,93712,fresno,,1.0,3969,"1,017,162"
1450,93714,fresno,,,3969,"1,017,162"
1451,93715,fresno,,,3969,"1,017,162"
1452,93716,fresno,,,3969,"1,017,162"
1453,93717,fresno,,,3969,"1,017,162"
1454,93718,fresno,,,3969,"1,017,162"
1455,93720,fresno,49463.0,1309.0,3969,"1,017,162"
1456,93720,madera,49463.0,1309.0,451,"162,858"
1457,93721,fresno,7606.0,126.0,3969,"1,017,162"
1458,93722,fresno,84500.0,1039.0,3969,"1,017,162"
1459,93723,fresno,14158.0,390.0,3969,"1,017,162"
1460,93724,fresno,,1.0,3969,"1,017,162"
1461,93725,fresno,25520.0,186.0,3969,"1,017,162"
1462,93726,fresno,44766.0,263.0,3969,"1,017,162"
1463,93727,fresno,83630.0,1215.0,3969,"1,017,162"
1464,93728,fresno,18077.0,118.0,3969,"1,017,162"
1465,93729,fresno,,14.0,3969,"1,017,162"
1466,93730,fresno,13021.0,877.0,3969,"1,017,162"
1467,93737,fresno,6360.0,219.0,3969,"1,017,162"
1468,93740,fresno,1166.0,1.0,3969,"1,017,162"
1469,93741,fresno,69.0,,3969,"1,017,162"
1470,93744,fresno,,1.0,3969,"1,017,162"
1471,93745,fresno,,2.0,3969,"1,017,162"
1472,93747,fresno,,3.0,3969,"1,017,162"
1473,93750,fresno,,,3969,"1,017,162"
1474,93755,fresno,,4.0,3969,"1,017,162"
1475,93760,fresno,,,3969,"1,017,162"
1476,93761,fresno,,,3969,"1,017,162"
1477,93764,fresno,,,3969,"1,017,162"
1478,93765,fresno,,,3969,"1,017,162"
1479,93771,fresno,,2.0,3969,"1,017,162"
1480,93772,fresno,,,3969,"1,017,162"
1481,93773,fresno,,,3969,"1,017,162"
1482,93774,fresno,,,3969,"1,017,162"
1483,93775,fresno,,,3969,"1,017,162"
1484,93776,fresno,,,3969,"1,017,162"
1485,93777,fresno,,,3969,"1,017,162"
1486,93778,fresno,,,3969,"1,017,162"
1487,93779,fresno,,,3969,"1,017,162"
1488,93786,fresno,,,3969,"1,017,162"
1489,93790,fresno,,,3969,"1,017,162"
1490,93791,fresno,,3.0,3969,"1,017,162"
1491,93792,fresno,,2.0,3969,"1,017,162"
1492,93793,fresno,,,3969,"1,017,162"
1493,93794,fresno,,2.0,3969,"1,017,162"
1494,93844,fresno,,,3969,"1,017,162"
1495,93888,fresno,,,3969,"1,017,162"
1496,93901,monterey,29480.0,380.0,2078,"430,723"
1497,93902,monterey,,5.0,2078,"430,723"
1498,93905,monterey,64596.0,336.0,2078,"430,723"
1499,93906,monterey,64592.0,624.0,2078,"430,723"
1500,93907,monterey,24922.0,467.0,2078,"430,723"
1501,93908,monterey,12517.0,574.0,2078,"430,723"
1502,93912,monterey,,9.0,2078,"430,723"
1503,93915,monterey,,5.0,2078,"430,723"
1504,93920,monterey,1564.0,21.0,2078,"430,723"
1505,93921,monterey,2459.0,176.0,2078,"430,723"
1506,93922,monterey,,33.0,2078,"430,723"
1507,93923,monterey,12377.0,909.0,2078,"430,723"
1508,93924,monterey,6046.0,444.0,2078,"430,723"
1509,93925,monterey,1320.0,6.0,2078,"430,723"
1510,93925,san benito,1320.0,6.0,436,"68,175"
1511,93926,monterey,8998.0,58.0,2078,"430,723"
1512,93927,monterey,21131.0,97.0,2078,"430,723"
1513,93928,monterey,1084.0,5.0,2078,"430,723"
1514,93930,monterey,17124.0,115.0,2078,"430,723"
1515,93932,monterey,431.0,7.0,2078,"430,723"
1516,93933,monterey,27617.0,851.0,2078,"430,723"
1517,93940,monterey,30951.0,1140.0,2078,"430,723"
1518,93942,monterey,,21.0,2078,"430,723"
1519,93943,monterey,11.0,1.0,2078,"430,723"
1520,93944,monterey,2719.0,2.0,2078,"430,723"
1521,93950,monterey,15003.0,648.0,2078,"430,723"
1522,93953,monterey,3576.0,384.0,2078,"430,723"
1523,93954,monterey,269.0,1.0,2078,"430,723"
1524,93955,monterey,32253.0,566.0,2078,"430,723"
1525,93960,monterey,25736.0,170.0,2078,"430,723"
1526,93962,monterey,189.0,11.0,2078,"430,723"
1527,94002,san mateo,27730.0,2658.0,16403,"726,353"
1528,94005,san mateo,4718.0,341.0,16403,"726,353"
1529,94010,san mateo,42794.0,4503.0,16403,"726,353"
1530,94011,san mateo,,11.0,16403,"726,353"
1531,94014,san mateo,46269.0,1425.0,16403,"726,353"
1532,94014,san francisco,46269.0,1425.0,10278,"808,988"
1533,94015,san mateo,64121.0,2213.0,16403,"726,353"
1534,94017,san mateo,,6.0,16403,"726,353"
1535,94018,san mateo,3404.0,209.0,16403,"726,353"
1536,94019,san mateo,14754.0,935.0,16403,"726,353"
1537,94020,san mateo,1745.0,94.0,16403,"726,353"
1538,94020,santa clara,1745.0,94.0,38338,"1,877,592"
1539,94021,san mateo,332.0,8.0,16403,"726,353"
1540,94022,santa clara,19993.0,3422.0,38338,"1,877,592"
1541,94023,santa clara,,35.0,38338,"1,877,592"
1542,94024,santa clara,23673.0,3766.0,38338,"1,877,592"
1543,94025,san mateo,40230.0,4561.0,16403,"726,353"
1544,94026,san mateo,,33.0,16403,"726,353"
1545,94027,san mateo,7030.0,1206.0,16403,"726,353"
1546,94028,san mateo,6645.0,1195.0,16403,"726,353"
1547,94028,santa clara,6645.0,1195.0,38338,"1,877,592"
1548,94030,san mateo,22589.0,1688.0,16403,"726,353"
1549,94035,santa clara,,3.0,38338,"1,877,592"
1550,94037,san mateo,2897.0,240.0,16403,"726,353"
1551,94038,san mateo,3016.0,172.0,16403,"726,353"
1552,94039,santa clara,,8.0,38338,"1,877,592"
1553,94040,santa clara,35581.0,3355.0,38338,"1,877,592"
1554,94041,santa clara,15841.0,1378.0,38338,"1,877,592"
1555,94042,santa clara,,11.0,38338,"1,877,592"
1556,94043,santa clara,32042.0,3443.0,38338,"1,877,592"
1557,94044,san mateo,37540.0,1937.0,16403,"726,353"
1559,94060,san mateo,1389.0,30.0,16403,"726,353"
1560,94060,santa cruz,1389.0,30.0,2048,"261,547"
1561,94061,san mateo,37369.0,2040.0,16403,"726,353"
1562,94062,san mateo,25944.0,3074.0,16403,"726,353"
1563,94063,san mateo,34695.0,1263.0,16403,"726,353"
1564,94064,san mateo,,6.0,16403,"726,353"
1565,94065,san mateo,11620.0,1359.0,16403,"726,353"
1566,94066,san mateo,42875.0,1918.0,16403,"726,353"
1568,94070,san mateo,30696.0,3323.0,16403,"726,353"
1569,94074,san mateo,92.0,10.0,16403,"726,353"
1570,94080,san mateo,65036.0,10939.0,16403,"726,353"
1571,94083,san mateo,,13.0,16403,"726,353"
1572,94085,santa clara,23159.0,1835.0,38338,"1,877,592"
1573,94086,santa clara,48956.0,3508.0,38338,"1,877,592"
1574,94087,santa clara,58126.0,5172.0,38338,"1,877,592"
1575,94088,santa clara,,16.0,38338,"1,877,592"
1576,94089,santa clara,23214.0,1503.0,38338,"1,877,592"
1577,94102,san francisco,34983.0,553.0,10278,"808,988"
1578,94103,san francisco,33524.0,1226.0,10278,"808,988"
1579,94104,san francisco,478.0,205.0,10278,"808,988"
1580,94105,san francisco,14890.0,944.0,10278,"808,988"
1581,94107,san francisco,30190.0,3423.0,10278,"808,988"
1582,94108,san francisco,11008.0,229.0,10278,"808,988"
1583,94109,san francisco,54397.0,1322.0,10278,"808,988"
1584,94110,san francisco,66687.0,2516.0,10278,"808,988"
1585,94111,san francisco,4553.0,225.0,10278,"808,988"
1586,94112,san francisco,80133.0,2660.0,10278,"808,988"
1587,94112,san mateo,80133.0,2660.0,16403,"726,353"
1588,94114,san francisco,33627.0,2248.0,10278,"808,988"
1589,94115,san francisco,32715.0,1377.0,10278,"808,988"
1590,94116,san francisco,42523.0,2291.0,10278,"808,988"
1591,94117,san francisco,37575.0,1607.0,10278,"808,988"
1592,94118,san francisco,39275.0,1770.0,10278,"808,988"
1593,94119,san francisco,,8.0,10278,"808,988"
1594,94121,san francisco,42987.0,1792.0,10278,"808,988"
1595,94122,san francisco,57369.0,2462.0,10278,"808,988"
1596,94123,san francisco,24518.0,1249.0,10278,"808,988"
1597,94124,san francisco,36226.0,1514.0,10278,"808,988"
1598,94125,san mateo,,,16403,"726,353"
1599,94126,san francisco,,4.0,10278,"808,988"
1600,94127,san francisco,20710.0,1639.0,10278,"808,988"
1601,94128,san mateo,0.0,7.0,16403,"726,353"
1602,94129,san francisco,3808.0,223.0,10278,"808,988"
1603,94130,san francisco,2829.0,59.0,10278,"808,988"
1604,94131,san francisco,27809.0,2150.0,10278,"808,988"
1605,94132,san francisco,27406.0,1066.0,10278,"808,988"
1606,94133,san francisco,24753.0,644.0,10278,"808,988"
1607,94134,san francisco,40142.0,1349.0,10278,"808,988"
1608,94134,san mateo,40142.0,1349.0,16403,"726,353"
1609,94140,san francisco,,1.0,10278,"808,988"
1610,94141,san francisco,,3.0,10278,"808,988"
1612,94143,san francisco,,,10278,"808,988"
1613,94146,san francisco,,1.0,10278,"808,988"
1614,94147,san francisco,,6.0,10278,"808,988"
1615,94158,san francisco,11206.0,502.0,10278,"808,988"
1616,94159,san francisco,,2.0,10278,"808,988"
1617,94164,san francisco,,,10278,"808,988"
1619,94188,san francisco,0.0,13.0,10278,"808,988"
1625,94301,santa clara,17126.0,2162.0,38338,"1,877,592"
1626,94302,santa clara,,10.0,38338,"1,877,592"
1627,94303,san mateo,47123.0,3097.0,16403,"726,353"
1628,94303,santa clara,47123.0,3097.0,38338,"1,877,592"
1629,94304,santa clara,4731.0,306.0,38338,"1,877,592"
1630,94305,santa clara,17912.0,508.0,38338,"1,877,592"
1631,94306,santa clara,27527.0,3077.0,38338,"1,877,592"
1632,94309,santa clara,,10.0,38338,"1,877,592"
1633,94401,san mateo,35628.0,1226.0,16403,"726,353"
1634,94402,san mateo,25498.0,2341.0,16403,"726,353"
1635,94403,san mateo,43459.0,2908.0,16403,"726,353"
1636,94404,san mateo,35950.0,3069.0,16403,"726,353"
1637,94497,san mateo,,,16403,"726,353"
1638,94501,alameda,63517.0,3274.0,25290,"1,622,188"
1639,94502,alameda,13359.0,1217.0,25290,"1,622,188"
1640,94503,napa,21852.0,916.0,1298,"133,216"
1641,94503,solano,21852.0,916.0,3350,"449,218"
1642,94505,contra costa,15316.0,734.0,15162,"1,155,025"
1643,94505,alameda,15316.0,734.0,25290,"1,622,188"
1644,94506,contra costa,27261.0,3034.0,15162,"1,155,025"
1645,94507,contra costa,14546.0,1728.0,15162,"1,155,025"
1646,94508,napa,3298.0,100.0,1298,"133,216"
1647,94509,contra costa,71013.0,1008.0,15162,"1,155,025"
1648,94510,solano,26879.0,1372.0,3350,"449,218"
1649,94511,contra costa,2144.0,83.0,15162,"1,155,025"
1650,94512,solano,134.0,1.0,3350,"449,218"
1651,94513,contra costa,68160.0,3298.0,15162,"1,155,025"
1652,94514,contra costa,2044.0,10.0,15162,"1,155,025"
1653,94514,alameda,2044.0,10.0,25290,"1,622,188"
1654,94515,napa,6921.0,236.0,1298,"133,216"
1655,94515,sonoma,6921.0,236.0,4029,"481,812"
1656,94516,contra costa,208.0,16.0,15162,"1,155,025"
1657,94517,contra costa,12164.0,590.0,15162,"1,155,025"
1658,94518,contra costa,27743.0,954.0,15162,"1,155,025"
1659,94519,contra costa,19918.0,529.0,15162,"1,155,025"
1660,94520,contra costa,36767.0,755.0,15162,"1,155,025"
1661,94521,contra costa,41118.0,1536.0,15162,"1,155,025"
1662,94522,contra costa,,6.0,15162,"1,155,025"
1663,94523,contra costa,34789.0,1730.0,15162,"1,155,025"
1664,94524,contra costa,,5.0,15162,"1,155,025"
1665,94525,contra costa,3665.0,105.0,15162,"1,155,025"
1666,94526,contra costa,33085.0,2747.0,15162,"1,155,025"
1667,94528,contra costa,1000.0,124.0,15162,"1,155,025"
1668,94530,contra costa,26229.0,1669.0,15162,"1,155,025"
1669,94531,contra costa,44746.0,1688.0,15162,"1,155,025"
1670,94533,solano,78537.0,1724.0,3350,"449,218"
1671,94534,solano,41122.0,2231.0,3350,"449,218"
1672,94534,napa,41122.0,2231.0,1298,"133,216"
1673,94535,solano,3863.0,69.0,3350,"449,218"
1674,94536,alameda,70707.0,4909.0,25290,"1,622,188"
1675,94537,alameda,,13.0,25290,"1,622,188"
1676,94538,alameda,67704.0,8375.0,25290,"1,622,188"
1677,94539,alameda,52609.0,7244.0,25290,"1,622,188"
1678,94540,alameda,,13.0,25290,"1,622,188"
1679,94541,alameda,67785.0,1867.0,25290,"1,622,188"
1680,94542,alameda,14729.0,1149.0,25290,"1,622,188"
1681,94543,alameda,,2.0,25290,"1,622,188"
1682,94544,alameda,76739.0,2971.0,25290,"1,622,188"
1683,94545,alameda,33186.0,1452.0,25290,"1,622,188"
1684,94546,alameda,45848.0,2243.0,25290,"1,622,188"
1685,94547,contra costa,26245.0,1526.0,15162,"1,155,025"
1686,94548,contra costa,637.0,7.0,15162,"1,155,025"
1687,94549,contra costa,28247.0,2995.0,15162,"1,155,025"
1688,94550,alameda,49610.0,2807.0,25290,"1,622,188"
1689,94550,santa clara,49610.0,2807.0,38338,"1,877,592"
1690,94550,stanislaus,49610.0,2807.0,2039,"551,430"
1691,94551,alameda,38739.0,1870.0,25290,"1,622,188"
1692,94551,contra costa,38739.0,1870.0,15162,"1,155,025"
1693,94552,alameda,14359.0,1488.0,25290,"1,622,188"
1694,94553,contra costa,48600.0,1840.0,15162,"1,155,025"
1695,94555,alameda,37500.0,3264.0,25290,"1,622,188"
1696,94556,contra costa,15922.0,1441.0,15162,"1,155,025"
1697,94557,alameda,,1.0,25290,"1,622,188"
1698,94558,napa,64552.0,2466.0,1298,"133,216"
1699,94558,solano,64552.0,2466.0,3350,"449,218"
1700,94559,napa,27828.0,1006.0,1298,"133,216"
1701,94560,alameda,47145.0,3592.0,25290,"1,622,188"
1702,94561,contra costa,45386.0,1408.0,15162,"1,155,025"
1703,94562,napa,0.0,15.0,1298,"133,216"
1704,94563,contra costa,19409.0,2726.0,15162,"1,155,025"
1705,94563,alameda,19409.0,2726.0,25290,"1,622,188"
1706,94564,contra costa,18835.0,741.0,15162,"1,155,025"
1707,94565,contra costa,99933.0,2185.0,15162,"1,155,025"
1708,94566,alameda,44782.0,4170.0,25290,"1,622,188"
1709,94567,napa,673.0,19.0,1298,"133,216"
1710,94568,alameda,70542.0,7699.0,25290,"1,622,188"
1711,94568,contra costa,70542.0,7699.0,15162,"1,155,025"
1712,94569,contra costa,194.0,4.0,15162,"1,155,025"
1713,94570,contra costa,,3.0,15162,"1,155,025"
1714,94571,solano,10973.0,330.0,3350,"449,218"
1715,94571,sacramento,10973.0,330.0,12118,"1,584,288"
1716,94572,contra costa,8712.0,270.0,15162,"1,155,025"
1717,94573,napa,81.0,44.0,1298,"133,216"
1718,94574,napa,7646.0,424.0,1298,"133,216"
1719,94574,sonoma,7646.0,424.0,4029,"481,812"
1720,94575,contra costa,1005.0,1.0,15162,"1,155,025"
1721,94576,napa,130.0,4.0,1298,"133,216"
1722,94577,alameda,47533.0,1702.0,25290,"1,622,188"
1723,94578,alameda,41567.0,993.0,25290,"1,622,188"
1724,94579,alameda,19955.0,894.0,25290,"1,622,188"
1725,94580,alameda,28866.0,872.0,25290,"1,622,188"
1726,94581,napa,,12.0,1298,"133,216"
1727,94582,contra costa,47182.0,6130.0,15162,"1,155,025"
1728,94583,contra costa,39418.0,3289.0,15162,"1,155,025"
1729,94585,solano,29290.0,581.0,3350,"449,218"
1730,94586,alameda,1011.0,66.0,25290,"1,622,188"
1731,94587,alameda,68141.0,3896.0,25290,"1,622,188"
1732,94588,alameda,34423.0,2845.0,25290,"1,622,188"
1733,94588,contra costa,34423.0,2845.0,15162,"1,155,025"
1734,94589,solano,30199.0,502.0,3350,"449,218"
1735,94590,solano,37401.0,658.0,3350,"449,218"
1736,94591,solano,58516.0,1861.0,3350,"449,218"
1737,94591,napa,58516.0,1861.0,1298,"133,216"
1738,94592,solano,922.0,90.0,3350,"449,218"
1739,94595,contra costa,17051.0,1108.0,15162,"1,155,025"
1740,94596,contra costa,23592.0,1522.0,15162,"1,155,025"
1741,94597,contra costa,24235.0,1316.0,15162,"1,155,025"
1742,94598,contra costa,26293.0,2043.0,15162,"1,155,025"
1743,94599,napa,3388.0,115.0,1298,"133,216"
1744,94601,alameda,52289.0,707.0,25290,"1,622,188"
1745,94602,alameda,31450.0,1713.0,25290,"1,622,188"
1746,94603,alameda,36440.0,353.0,25290,"1,622,188"
1747,94604,alameda,,11.0,25290,"1,622,188"
1748,94605,alameda,44168.0,1640.0,25290,"1,622,188"
1749,94606,alameda,38746.0,786.0,25290,"1,622,188"
1750,94607,alameda,27891.0,912.0,25290,"1,622,188"
1751,94608,alameda,33998.0,1331.0,25290,"1,622,188"
1752,94609,alameda,24854.0,838.0,25290,"1,622,188"
1753,94610,alameda,32675.0,1903.0,25290,"1,622,188"
1754,94611,alameda,39240.0,3992.0,25290,"1,622,188"
1755,94611,contra costa,39240.0,3992.0,15162,"1,155,025"
1756,94612,alameda,17663.0,695.0,25290,"1,622,188"
1757,94613,alameda,529.0,,25290,"1,622,188"
