Data Year,Fuel Type,ZIP,Number of Vehicles
2023,Battery Electric (BEV),92411,78
2023,Battery Electric (BEV),92413,4
2023,Battery Electric (BEV),92415,9
2023,Battery Electric (BEV),92423,6
2023,Battery Electric (BEV),92427,3
2023,Battery Electric (BEV),92501,285
2023,Battery Electric (BEV),92502,3
2023,Battery Electric (BEV),92503,1549
2023,Battery Electric (BEV),92504,776
2023,Battery Electric (BEV),92505,601
2023,Battery Electric (BEV),92506,1148
2023,Battery Electric (BEV),92507,917
2023,Battery Electric (BEV),92508,1060
2023,Battery Electric (BEV),92509,777
2023,Battery Electric (BEV),92513,2
2023,Battery Electric (BEV),92514,2
2023,Battery Electric (BEV),92516,4
2023,Battery Electric (BEV),92517,5
2023,Battery Electric (BEV),92518,63
2023,Battery Electric (BEV),92519,4
2023,Battery Electric (BEV),92521,6
2023,Battery Electric (BEV),92530,831
2023,Battery Electric (BEV),92531,3
2023,Battery Electric (BEV),92532,1085
2023,Battery Electric (BEV),92536,42
2023,Battery Electric (BEV),92539,20
2023,Battery Electric (BEV),92543,186
2023,Battery Electric (BEV),92544,345
2023,Battery Electric (BEV),92545,348
2023,Battery Electric (BEV),92546,2
2023,Battery Electric (BEV),92548,59
2023,Battery Electric (BEV),92549,44
2023,Battery Electric (BEV),92551,267
2023,Battery Electric (BEV),92552,3
2023,Battery Electric (BEV),92553,467
2023,Battery Electric (BEV),92555,836
2023,Battery Electric (BEV),92556,1
2023,Battery Electric (BEV),92557,666
2023,Battery Electric (BEV),92561,31
2023,Battery Electric (BEV),92562,1590
2023,Battery Electric (BEV),92563,2444
2023,Battery Electric (BEV),92564,12
2023,Battery Electric (BEV),92567,65
2023,Battery Electric (BEV),92570,476
2023,Battery Electric (BEV),92571,564
2023,Battery Electric (BEV),92572,4
2023,Battery Electric (BEV),92581,5
2023,Battery Electric (BEV),92582,238
2023,Battery Electric (BEV),92583,169
2023,Battery Electric (BEV),92584,1840
2023,Battery Electric (BEV),92585,677
2023,Battery Electric (BEV),92586,207
2023,Battery Electric (BEV),92587,381
2023,Battery Electric (BEV),92589,14
2023,Battery Electric (BEV),92590,187
2023,Battery Electric (BEV),92591,1317
2023,Battery Electric (BEV),92592,2627
2023,Battery Electric (BEV),92593,5
2023,Battery Electric (BEV),92595,588
2023,Battery Electric (BEV),92596,1228
2023,Battery Electric (BEV),92602,3360
2023,Battery Electric (BEV),92603,2121
2023,Battery Electric (BEV),92604,1456
2023,Battery Electric (BEV),92605,4
2023,Battery Electric (BEV),92606,1465
2023,Battery Electric (BEV),92607,11
2023,Battery Electric (BEV),92609,3
2023,Battery Electric (BEV),92610,1042
2023,Battery Electric (BEV),92612,1703
2023,Battery Electric (BEV),92614,1823
2023,Battery Electric (BEV),92615,9
2023,Battery Electric (BEV),92616,7
2023,Battery Electric (BEV),92617,483
2023,Battery Electric (BEV),92618,8167
2023,Battery Electric (BEV),92619,31
2023,Battery Electric (BEV),92620,5491
2023,Battery Electric (BEV),92623,19
2023,Battery Electric (BEV),92624,272
2023,Battery Electric (BEV),92625,1201
2023,Battery Electric (BEV),92626,1836
2023,Battery Electric (BEV),92627,1600
2023,Battery Electric (BEV),92628,3
2023,Battery Electric (BEV),92629,1351
2023,Battery Electric (BEV),92630,3459
2023,Battery Electric (BEV),92637,429
2023,Battery Electric (BEV),92646,2093
2023,Battery Electric (BEV),92647,1483
2023,Battery Electric (BEV),92648,2300
2023,Battery Electric (BEV),92649,1527
2023,Battery Electric (BEV),92650,1
2023,Battery Electric (BEV),92651,2143
2023,Battery Electric (BEV),92652,18
2023,Battery Electric (BEV),92653,1594
2023,Battery Electric (BEV),92654,9
2023,Battery Electric (BEV),92655,172
2023,Battery Electric (BEV),92656,2780
2023,Battery Electric (BEV),92657,1582
2023,Battery Electric (BEV),92658,46
2023,Battery Electric (BEV),92659,12
2023,Battery Electric (BEV),92660,3000
2023,Battery Electric (BEV),92661,168
2023,Battery Electric (BEV),92662,139
2023,Battery Electric (BEV),92663,1185
2023,Battery Electric (BEV),92672,1441
2023,Battery Electric (BEV),92673,2010
2023,Battery Electric (BEV),92674,5
2023,Battery Electric (BEV),92675,1574
2023,Battery Electric (BEV),92676,94
2023,Battery Electric (BEV),92677,3887
2023,Battery Electric (BEV),92678,9
2023,Battery Electric (BEV),92679,2583
2023,Battery Electric (BEV),92683,2818
2023,Battery Electric (BEV),92684,5
2023,Battery Electric (BEV),92685,7
2023,Battery Electric (BEV),92688,1968
2023,Battery Electric (BEV),92690,11
2023,Battery Electric (BEV),92691,1847
2023,Battery Electric (BEV),92692,2512
2023,Battery Electric (BEV),92693,2
2023,Battery Electric (BEV),92694,3179
2023,Battery Electric (BEV),92697,10
2023,Battery Electric (BEV),92701,401
2023,Battery Electric (BEV),92702,2
2023,Battery Electric (BEV),92703,611
2023,Battery Electric (BEV),92704,1171
2023,Battery Electric (BEV),92705,2131
2023,Battery Electric (BEV),92706,597
2023,Battery Electric (BEV),92707,565
2023,Battery Electric (BEV),92708,3228
2023,Battery Electric (BEV),92711,6
2023,Battery Electric (BEV),92728,12
2023,Battery Electric (BEV),92780,1230
2023,Battery Electric (BEV),92781,10
2023,Battery Electric (BEV),92782,2480
2023,Battery Electric (BEV),92799,2
2023,Battery Electric (BEV),92801,956
2023,Battery Electric (BEV),92802,700
2023,Battery Electric (BEV),92803,4
2023,Battery Electric (BEV),92804,1468
2023,Battery Electric (BEV),92805,1484
2023,Battery Electric (BEV),92806,843
2023,Battery Electric (BEV),92807,1934
2023,Battery Electric (BEV),92808,1416
2023,Battery Electric (BEV),92809,7
2023,Battery Electric (BEV),92811,3
2023,Battery Electric (BEV),92812,4
2023,Battery Electric (BEV),92814,1
2023,Battery Electric (BEV),92815,4
2023,Battery Electric (BEV),92816,4
2023,Battery Electric (BEV),92817,9
2023,Battery Electric (BEV),92821,2086
2023,Battery Electric (BEV),92822,13
2023,Battery Electric (BEV),92823,529
2023,Battery Electric (BEV),92831,971
2023,Battery Electric (BEV),92832,528
2023,Battery Electric (BEV),92833,2308
2023,Battery Electric (BEV),92834,3
2023,Battery Electric (BEV),92835,1474
2023,Battery Electric (BEV),92837,6
2023,Battery Electric (BEV),92838,2
2023,Battery Electric (BEV),92840,1227
2023,Battery Electric (BEV),92841,980
2023,Battery Electric (BEV),92842,3
2023,Battery Electric (BEV),92843,992
2023,Battery Electric (BEV),92844,656
2023,Battery Electric (BEV),92845,450
2023,Battery Electric (BEV),92846,1
2023,Battery Electric (BEV),92856,5
2023,Battery Electric (BEV),92859,6
2023,Battery Electric (BEV),92860,389
2023,Battery Electric (BEV),92861,458
2023,Battery Electric (BEV),92863,4
2023,Battery Electric (BEV),92864,1
2023,Battery Electric (BEV),92865,672
2023,Battery Electric (BEV),92866,274
2023,Battery Electric (BEV),92867,1627
2023,Battery Electric (BEV),92868,602
2023,Battery Electric (BEV),92869,1385
2023,Battery Electric (BEV),92870,1732
2023,Battery Electric (BEV),92871,3
2023,Battery Electric (BEV),92877,9
2023,Battery Electric (BEV),92878,361
2023,Battery Electric (BEV),92879,903
2023,Battery Electric (BEV),92880,3124
2023,Battery Electric (BEV),92881,1142
2023,Battery Electric (BEV),92882,1784
2023,Battery Electric (BEV),92883,1842
2023,Battery Electric (BEV),92885,3
2023,Battery Electric (BEV),92886,3199
2023,Battery Electric (BEV),92887,1291
2023,Battery Electric (BEV),93001,738
2023,Battery Electric (BEV),93002,7
2023,Battery Electric (BEV),93003,1082
2023,Battery Electric (BEV),93004,583
2023,Battery Electric (BEV),93005,1
2023,Battery Electric (BEV),93006,5
2023,Battery Electric (BEV),93007,1
2023,Battery Electric (BEV),93009,1
2023,Battery Electric (BEV),93010,1267
2023,Battery Electric (BEV),93011,16
2023,Battery Electric (BEV),93012,1457
2023,Battery Electric (BEV),93013,365
2023,Battery Electric (BEV),93014,4
2023,Battery Electric (BEV),93015,273
2023,Battery Electric (BEV),93016,3
2023,Battery Electric (BEV),93020,3
2023,Battery Electric (BEV),93021,1422
2023,Battery Electric (BEV),93022,113
2023,Battery Electric (BEV),93023,633
2023,Battery Electric (BEV),93024,6
2023,Battery Electric (BEV),93030,545
2023,Battery Electric (BEV),93031,6
2023,Battery Electric (BEV),93033,472
2023,Battery Electric (BEV),93034,12
2023,Battery Electric (BEV),93035,647
2023,Battery Electric (BEV),93036,782
2023,Battery Electric (BEV),93040,20
2023,Battery Electric (BEV),93041,207
2023,Battery Electric (BEV),93042,1
2023,Battery Electric (BEV),93043,1
2023,Battery Electric (BEV),93044,2
2023,Battery Electric (BEV),93060,320
2023,Battery Electric (BEV),93061,1
2023,Battery Electric (BEV),93062,6
2023,Battery Electric (BEV),93063,1704
2023,Battery Electric (BEV),93065,2589
2023,Battery Electric (BEV),93066,119
2023,Battery Electric (BEV),93067,32
2023,Battery Electric (BEV),93094,2
2023,Battery Electric (BEV),93101,587
2023,Battery Electric (BEV),93102,4
2023,Battery Electric (BEV),93103,504
2023,Battery Electric (BEV),93105,1025
2023,Battery Electric (BEV),93106,47
2023,Battery Electric (BEV),93108,884
2023,Battery Electric (BEV),93109,465
2023,Battery Electric (BEV),93110,696
2023,Battery Electric (BEV),93111,645
2023,Battery Electric (BEV),93116,6
2023,Battery Electric (BEV),93117,984
2023,Battery Electric (BEV),93118,2
2023,Battery Electric (BEV),93120,4
2023,Battery Electric (BEV),93121,2
2023,Battery Electric (BEV),93130,4
2023,Battery Electric (BEV),93140,6
2023,Battery Electric (BEV),93150,8
2023,Battery Electric (BEV),93160,1
2023,Battery Electric (BEV),93190,2
2023,Battery Electric (BEV),93202,8
2023,Battery Electric (BEV),93203,45
2023,Battery Electric (BEV),93204,12
2023,Battery Electric (BEV),93206,3
2023,Battery Electric (BEV),93207,1
2023,Battery Electric (BEV),93210,42
2023,Battery Electric (BEV),93212,21
2023,Battery Electric (BEV),93215,117
2023,Battery Electric (BEV),93218,1
2023,Battery Electric (BEV),93219,4
2023,Battery Electric (BEV),93220,1
2023,Battery Electric (BEV),93221,101
2023,Battery Electric (BEV),93222,43
2023,Battery Electric (BEV),93223,15
2023,Battery Electric (BEV),93224,2
2023,Battery Electric (BEV),93225,57
2023,Battery Electric (BEV),93227,1
2023,Battery Electric (BEV),93230,443
2023,Battery Electric (BEV),93232,1
2023,Battery Electric (BEV),93234,7
2023,Battery Electric (BEV),93235,4
2023,Battery Electric (BEV),93238,4
2023,Battery Electric (BEV),93239,4
2023,Battery Electric (BEV),93240,27
2023,Battery Electric (BEV),93241,16
2023,Battery Electric (BEV),93242,2
2023,Battery Electric (BEV),93243,18
2023,Battery Electric (BEV),93245,212
2023,Battery Electric (BEV),93247,55
2023,Battery Electric (BEV),93249,1
2023,Battery Electric (BEV),93250,27
2023,Battery Electric (BEV),93252,3
2023,Battery Electric (BEV),93254,1
2023,Battery Electric (BEV),93255,3
2023,Battery Electric (BEV),93256,6
2023,Battery Electric (BEV),93257,257
2023,Battery Electric (BEV),93258,1
2023,Battery Electric (BEV),93260,1
2023,Battery Electric (BEV),93263,169
2023,Battery Electric (BEV),93265,36
2023,Battery Electric (BEV),93266,4
2023,Battery Electric (BEV),93267,7
2023,Battery Electric (BEV),93268,28
2023,Battery Electric (BEV),93270,14
2023,Battery Electric (BEV),93271,23
2023,Battery Electric (BEV),93272,10
2023,Battery Electric (BEV),93274,337
2023,Battery Electric (BEV),93275,1
2023,Battery Electric (BEV),93277,348
2023,Battery Electric (BEV),93279,9
2023,Battery Electric (BEV),93280,54
2023,Battery Electric (BEV),93283,8
2023,Battery Electric (BEV),93285,6
2023,Battery Electric (BEV),93286,19
2023,Battery Electric (BEV),93287,1
2023,Battery Electric (BEV),93290,6
2023,Battery Electric (BEV),93291,680
2023,Battery Electric (BEV),93292,285
2023,Battery Electric (BEV),93301,94
2023,Battery Electric (BEV),93302,2
2023,Battery Electric (BEV),93303,3
2023,Battery Electric (BEV),93304,114
2023,Battery Electric (BEV),93305,65
2023,Battery Electric (BEV),93306,452
2023,Battery Electric (BEV),93307,171
2023,Battery Electric (BEV),93308,259
2023,Battery Electric (BEV),93309,322
2023,Battery Electric (BEV),93311,1215
2023,Battery Electric (BEV),93312,683
2023,Battery Electric (BEV),93313,664
2023,Battery Electric (BEV),93314,628
2023,Battery Electric (BEV),93380,1
2023,Battery Electric (BEV),93384,3
2023,Battery Electric (BEV),93385,1
2023,Battery Electric (BEV),93386,1
2023,Battery Electric (BEV),93387,1
2023,Battery Electric (BEV),93388,2
2023,Battery Electric (BEV),93389,1
2023,Battery Electric (BEV),93390,2
2023,Battery Electric (BEV),93401,1163
2023,Battery Electric (BEV),93402,341
2023,Battery Electric (BEV),93403,4
2023,Battery Electric (BEV),93405,512
2023,Battery Electric (BEV),93406,11
2023,Battery Electric (BEV),93407,11
2023,Battery Electric (BEV),93408,4
2023,Battery Electric (BEV),93412,6
2023,Battery Electric (BEV),93420,798
2023,Battery Electric (BEV),93421,12
2023,Battery Electric (BEV),93422,567
2023,Battery Electric (BEV),93423,5
2023,Battery Electric (BEV),93424,64
2023,Battery Electric (BEV),93426,10
2023,Battery Electric (BEV),93427,185
2023,Battery Electric (BEV),93428,173
2023,Battery Electric (BEV),93430,88
2023,Battery Electric (BEV),93432,26
2023,Battery Electric (BEV),93433,181
2023,Battery Electric (BEV),93434,53
2023,Battery Electric (BEV),93436,439
2023,Battery Electric (BEV),93437,58
2023,Battery Electric (BEV),93438,4
2023,Battery Electric (BEV),93440,31
2023,Battery Electric (BEV),93441,40
2023,Battery Electric (BEV),93442,217
2023,Battery Electric (BEV),93443,2
2023,Battery Electric (BEV),93444,518
2023,Battery Electric (BEV),93445,51
2023,Battery Electric (BEV),93446,573
2023,Battery Electric (BEV),93447,16
2023,Battery Electric (BEV),93448,7
2023,Battery Electric (BEV),93449,364
2023,Battery Electric (BEV),93450,1
2023,Battery Electric (BEV),93451,38
2023,Battery Electric (BEV),93452,6
2023,Battery Electric (BEV),93453,38
2023,Battery Electric (BEV),93454,227
2023,Battery Electric (BEV),93455,618
2023,Battery Electric (BEV),93456,10
2023,Battery Electric (BEV),93457,3
2023,Battery Electric (BEV),93458,185
2023,Battery Electric (BEV),93460,166
2023,Battery Electric (BEV),93461,7
2023,Battery Electric (BEV),93463,256
2023,Battery Electric (BEV),93464,4
2023,Battery Electric (BEV),93465,255
2023,Battery Electric (BEV),93483,2
2023,Battery Electric (BEV),93501,27
2023,Battery Electric (BEV),93502,1
2023,Battery Electric (BEV),93504,8
2023,Battery Electric (BEV),93505,79
2023,Battery Electric (BEV),93510,147
2023,Battery Electric (BEV),93513,8
2023,Battery Electric (BEV),93514,106
2023,Battery Electric (BEV),93515,1
2023,Battery Electric (BEV),93516,6
2023,Battery Electric (BEV),93517,8
2023,Battery Electric (BEV),93518,1
2023,Battery Electric (BEV),93523,36
2023,Battery Electric (BEV),93526,8
2023,Battery Electric (BEV),93527,4
2023,Battery Electric (BEV),93529,5
2023,Battery Electric (BEV),93531,23
2023,Battery Electric (BEV),93532,42
2023,Battery Electric (BEV),93534,299
2023,Battery Electric (BEV),93535,516
2023,Battery Electric (BEV),93536,1106
2023,Battery Electric (BEV),93539,3
2023,Battery Electric (BEV),93541,5
2023,Battery Electric (BEV),93543,60
2023,Battery Electric (BEV),93544,7
2023,Battery Electric (BEV),93545,16
2023,Battery Electric (BEV),93546,81
2023,Battery Electric (BEV),93549,1
2023,Battery Electric (BEV),93550,526
2023,Battery Electric (BEV),93551,1340
2023,Battery Electric (BEV),93552,452
2023,Battery Electric (BEV),93553,25
2023,Battery Electric (BEV),93555,210
2023,Battery Electric (BEV),93556,1
2023,Battery Electric (BEV),93560,184
2023,Battery Electric (BEV),93561,318
2023,Battery Electric (BEV),93562,4
2023,Battery Electric (BEV),93563,1
2023,Battery Electric (BEV),93581,9
2023,Battery Electric (BEV),93584,3
2023,Battery Electric (BEV),93590,1
2023,Battery Electric (BEV),93591,36
2023,Battery Electric (BEV),93592,1
2023,Battery Electric (BEV),93599,1
2023,Battery Electric (BEV),93601,15
2023,Battery Electric (BEV),93602,18
2023,Battery Electric (BEV),93603,2
2023,Battery Electric (BEV),93604,6
2023,Battery Electric (BEV),93605,2
2023,Battery Electric (BEV),93606,1
2023,Battery Electric (BEV),93609,27
2023,Battery Electric (BEV),93610,108
2023,Battery Electric (BEV),93611,777
2023,Battery Electric (BEV),93612,203
2023,Battery Electric (BEV),93613,10
2023,Battery Electric (BEV),93614,90
2023,Battery Electric (BEV),93615,5
2023,Battery Electric (BEV),93616,16
2023,Battery Electric (BEV),93618,101
2023,Battery Electric (BEV),93619,1744
2023,Battery Electric (BEV),93620,35
2023,Battery Electric (BEV),93621,7
2023,Battery Electric (BEV),93622,33
2023,Battery Electric (BEV),93625,108
2023,Battery Electric (BEV),93626,97
2023,Battery Electric (BEV),93630,89
2023,Battery Electric (BEV),93631,133
2023,Battery Electric (BEV),93635,416
2023,Battery Electric (BEV),93636,438
2023,Battery Electric (BEV),93637,238
2023,Battery Electric (BEV),93638,125
2023,Battery Electric (BEV),93639,7
2023,Battery Electric (BEV),93640,10
2023,Battery Electric (BEV),93641,1
2023,Battery Electric (BEV),93643,23
2023,Battery Electric (BEV),93644,60
2023,Battery Electric (BEV),93645,2
2023,Battery Electric (BEV),93646,22
2023,Battery Electric (BEV),93647,13
